,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
1808,558,180824753.6306084,241293734.380712,34221561.73832255,10161663.631109465,81676477.15177615,242400000.0,0.0
1809,558,180824753.6306084,241293734.380712,34221561.73832255,9778919.453144643,114280882.33768876,242400000.0,0.0
1810,558,180824753.6306084,241293734.380712,88262074.18740427,0.0,25037214.086173728,242400000.0,0.0
1811,558,180824753.6306084,249029471.94231215,84803185.64768463,6757932.097585991,25037214.086173728,242400000.0,0.0
1812,558,180824753.6306084,241293734.380712,34221561.73832255,60427897.68036091,25037214.086173728,242400000.0,0.0
1813,558,180824753.6306084,241293734.380712,34221561.73832255,15239279.186569342,470162308.791301,242400000.0,0.0
1814,558,180824753.6306084,252118324.89461997,34221561.73832255,0.0,100761925.88315947,242400000.0,0.0
1815,558,180824753.6306084,241293734.380712,34221561.73832255,7865183.375019681,25037214.086173728,242400000.0,0.0
1816,558,180824753.6306084,241293734.380712,34221561.73832255,15815522.580052411,78246001.93731564,242400000.0,0.0
1817,558,180824753.6306084,241293734.380712,34221561.73832255,8275801.778549485,80661705.00095578,242400000.0,0.0
1818,558,180824753.6306084,241293734.380712,34221561.73832255,7055568.649101417,26765478.79942818,242400000.0,0.0
1819,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,122098357.01159395,242400000.0,0.0
1820,558,180824753.6306084,241293734.380712,34221561.73832255,8190091.605322963,80270541.97182727,242400000.0,0.0
1821,558,180824753.6306084,241293734.380712,94162539.35283227,8819942.58095842,48948460.70068845,242400000.0,0.0
1822,558,180824753.6306084,242005073.91875723,34221561.73832255,828043.031663208,76168875.56885901,242400000.0,0.0
1823,558,180824753.6306084,241293734.380712,34221561.73832255,47203617.55142117,25037214.086173728,242400000.0,0.0
1824,558,180824753.6306084,241293734.380712,34221561.73832255,28195043.101285264,25037214.086173728,242400000.0,0.0
1825,558,180824753.6306084,241293734.380712,34221561.73832255,6123142.34703673,178296648.91610342,242400000.0,0.0
1826,558,180824753.6306084,241293734.380712,34221561.73832255,6543760.104691442,25037214.086173728,242400000.0,0.0
1827,558,180824753.6306084,241293734.380712,34221561.73832255,59791684.15145351,25037214.086173728,242400000.0,0.0
1828,558,180824753.6306084,241293734.380712,34221561.73832255,8609792.019922351,25037214.086173728,242400000.0,0.0
1829,558,180824753.6306084,241293734.380712,34221561.73832255,7029240.576309482,111782335.33632468,242400000.0,0.0
1830,558,180824753.6306084,241293734.380712,34221561.73832255,36722493.974878624,25037214.086173728,242400000.0,0.0
1831,558,180824753.6306084,241293734.380712,34221561.73832255,46703439.78785131,25037214.086173728,242400000.0,0.0
1832,558,180824753.6306084,241293734.380712,34221561.73832255,12704834.928929811,25037214.086173728,242400000.0,0.0
1833,558,180824753.6306084,241293734.380712,34221561.73832255,14432397.983275294,25037214.086173728,242400000.0,0.0
1834,558,180824753.6306084,241293734.380712,34221561.73832255,105048903.46531728,25037214.086173728,242400000.0,0.0
1835,558,180824753.6306084,241293734.380712,34221561.73832255,6697778.043442431,34069757.435070425,242400000.0,0.0
1836,558,180824753.6306084,241293734.380712,34221561.73832255,62717190.9646229,25037214.086173728,242400000.0,0.0
1837,558,180824753.6306084,241293734.380712,34221561.73832255,24479927.631465144,47631168.08936887,242400000.0,0.0
1838,558,180824753.6306084,241293734.380712,34221561.73832255,7311585.536643192,73170549.80741003,242400000.0,0.0
1839,558,180824753.6306084,241293734.380712,94780888.21478274,105258591.76991034,25037214.086173728,242400000.0,0.0
1840,558,180824753.6306084,241293734.380712,34221561.73832255,6467494.07257401,25037214.086173728,242400000.0,0.0
1841,558,180824753.6306084,241293734.380712,34221561.73832255,90464813.8096076,25037214.086173728,242400000.0,0.0
1842,558,180824753.6306084,241293734.380712,34221561.73832255,18016070.799142774,25037214.086173728,242400000.0,0.0
1843,558,180824753.6306084,241293734.380712,34221561.73832255,9274953.544825671,49017847.08740656,242400000.0,0.0
1844,558,180824753.6306084,241293734.380712,34221561.73832255,7448868.370002738,273461873.05007166,242400000.0,0.0
1845,558,180824753.6306084,241293734.380712,34221561.73832255,7981965.831658555,25037214.086173728,242400000.0,0.0
1846,558,180824753.6306084,241293734.380712,34221561.73832255,8494179.393959526,94978641.57369664,242400000.0,0.0
1847,558,180824753.6306084,241293734.380712,34221561.73832255,8161459.728160758,42286226.76868476,242400000.0,0.0
1848,558,180824753.6306084,241293734.380712,34221561.73832255,33544340.002606463,121950963.81856076,242400000.0,0.0
1849,558,180824753.6306084,241293734.380712,34221561.73832255,45078567.22906362,25037214.086173728,242400000.0,0.0
1850,558,180824753.6306084,241293734.380712,34221561.73832255,10424749.900308762,25037214.086173728,242400000.0,0.0
1851,558,180824753.6306084,241293734.380712,34221561.73832255,7405957.095357295,66274181.89458549,242400000.0,0.0
1852,558,180824753.6306084,241293734.380712,34221561.73832255,7410181.334931477,25037214.086173728,242400000.0,0.0
1853,558,180824753.6306084,241293734.380712,34221561.73832255,24974131.19467347,116631127.20715085,242400000.0,0.0
1854,558,180824753.6306084,241293734.380712,34221561.73832255,7477714.041714163,50865567.98519565,242400000.0,0.0
1855,558,180824753.6306084,241293734.380712,34221561.73832255,8591510.641431402,46360525.74446194,242400000.0,0.0
1856,558,180824753.6306084,242700420.86394665,34221561.73832255,43163115.61965205,25037214.086173728,242400000.0,0.0
1857,558,180824753.6306084,241293734.380712,34221561.73832255,6737734.813084353,25386837.394363157,242400000.0,0.0
1858,558,180824753.6306084,241293734.380712,34221561.73832255,7073313.358556589,68020894.56099696,242400000.0,0.0
1859,558,180824753.6306084,241293734.380712,34221561.73832255,209276.91553691053,271291756.22883976,242400000.0,0.0
1860,558,180824753.6306084,241293734.380712,34221561.73832255,6195700.837009871,42686690.16289608,242400000.0,0.0
1861,558,180824753.6306084,241293734.380712,34221561.73832255,16542184.53939437,25037214.086173728,242400000.0,0.0
1862,558,180824753.6306084,241293734.380712,34221561.73832255,9053274.117723268,104231694.95520452,242400000.0,0.0
1863,558,180824753.6306084,241293734.380712,34221561.73832255,200812.2358968364,25519341.47526703,242400000.0,0.0
1864,558,180824753.6306084,261806022.96635944,34221561.73832255,8201517.29956384,25037214.086173728,242400000.0,0.0
1865,558,180824753.6306084,241293734.380712,34221561.73832255,149679797.04082325,25037214.086173728,242400000.0,0.0
1866,558,180824753.6306084,241293734.380712,34221561.73832255,93634324.86075433,25037214.086173728,242400000.0,0.0
1867,558,180824753.6306084,241293734.380712,34221561.73832255,89169451.75574863,25037214.086173728,242400000.0,0.0
1868,558,180824753.6306084,241293734.380712,34221561.73832255,176657.85934526406,45353303.82616719,242400000.0,0.0
1869,558,180824753.6306084,241293734.380712,34221561.73832255,8508463.548214288,80399760.07998343,242400000.0,0.0
1870,558,180824753.6306084,241293734.380712,34221561.73832255,7645898.109027087,25037214.086173728,242400000.0,0.0
1871,558,180824753.6306084,241293734.380712,79375148.88127428,161851.91435438534,42154209.5411983,242400000.0,0.0
1872,558,180824753.6306084,241293734.380712,34221561.73832255,793538.6403974073,25037214.086173728,242400000.0,0.0
1873,558,180824753.6306084,241293734.380712,34221561.73832255,7100517.087580398,35863030.551256336,242400000.0,0.0
1874,558,180824753.6306084,241293734.380712,34221561.73832255,13880178.813856265,54474941.3764402,242400000.0,0.0
1875,558,180824753.6306084,241293734.380712,34221561.73832255,164901.69696513127,89119418.705008,242400000.0,0.0
1876,558,180824753.6306084,241293734.380712,34221561.73832255,6933219.353559808,25037214.086173728,242400000.0,0.0
1877,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,27880219.21704475,242400000.0,0.0
1878,558,180824753.6306084,241293734.380712,34221561.73832255,8218050.63700665,25037214.086173728,242400000.0,0.0
1879,558,180824753.6306084,241293734.380712,34221561.73832255,5704415.002135348,276124222.0163005,242400000.0,0.0
1880,558,180824753.6306084,241293734.380712,34221561.73832255,9468734.620275147,196079804.9398738,242400000.0,0.0
1881,558,180824753.6306084,242006140.71798348,34221561.73832255,62539440.40260638,25037214.086173728,242400000.0,0.0
1882,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,42482126.99103245,242400000.0,0.0
1883,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,482420906.0535021,242400000.0,0.0
1884,558,180824753.6306084,241293734.380712,34221561.73832255,6719522.134341292,25269565.41202675,242400000.0,0.0
1885,558,180824753.6306084,241293734.380712,34221561.73832255,15095449.336146522,100586408.86708096,242400000.0,0.0
1886,558,180824753.6306084,241293734.380712,34221561.73832255,6939548.082248326,443104874.3406395,242400000.0,0.0
1887,558,180824753.6306084,241293734.380712,34221561.73832255,17382872.704409793,943303539.1786757,242400000.0,0.0
1888,558,180824753.6306084,241293734.380712,34221561.73832255,135097429.00507003,25037214.086173728,242400000.0,0.0
1889,558,180824753.6306084,241293734.380712,34221561.73832255,7506539.208451506,25037214.086173728,242400000.0,0.0
1890,558,180824753.6306084,241293734.380712,34221561.73832255,5501276.326901417,85275551.53822947,242400000.0,0.0
1891,558,180824753.6306084,241293734.380712,72828329.2278088,23145417.11719457,25037214.086173728,242400000.0,0.0
1892,558,180824753.6306084,241293734.380712,82344693.7183957,0.0,44923613.226225294,242400000.0,0.0
1893,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,73063613.33731869,242400000.0,0.0
1894,558,180824753.6306084,241293734.380712,34221561.73832255,8617820.256761817,44923613.226225294,242400000.0,0.0
1895,558,180824753.6306084,241293734.380712,34221561.73832255,7934491.561119432,247583901.53042948,242400000.0,0.0
1896,558,180824753.6306084,241293734.380712,34221561.73832255,97894882.9604693,77091308.23283595,242400000.0,0.0
1897,558,180824753.6306084,241293734.380712,75658721.55313107,5252806.674801002,704747912.9741285,242400000.0,0.0
1898,558,180824753.6306084,241293734.380712,34221561.73832255,9600596.52801523,25037214.086173728,242400000.0,0.0
1899,558,180824753.6306084,241293734.380712,34221561.73832255,12615497.943554316,26079625.814959303,242400000.0,0.0
1900,558,180824753.6306084,241293734.380712,34221561.73832255,47936195.79407257,25037214.086173728,242400000.0,0.0
1901,558,180824753.6306084,241293734.380712,34221561.73832255,64374539.95320009,25037214.086173728,242400000.0,0.0
1902,558,180824753.6306084,241293734.380712,34221561.73832255,7919982.021071507,25037214.086173728,242400000.0,0.0
1903,558,180824753.6306084,241293734.380712,34221561.73832255,7226303.430632911,25547099.98195313,242400000.0,0.0
1904,558,180824753.6306084,241293734.380712,34221561.73832255,8383522.010237582,25037214.086173728,242400000.0,0.0
1905,558,180824753.6306084,241293734.380712,34221561.73832255,7542509.113902507,174401932.03794307,242400000.0,0.0
1906,558,180824753.6306084,241293734.380712,34221561.73832255,31218399.351322755,46404384.14841053,242400000.0,0.0
1907,558,180824753.6306084,241293734.380712,34221561.73832255,7650122.597030332,26888222.32079996,242400000.0,0.0
1908,558,180824753.6306084,241293734.380712,34221561.73832255,42518623.68940045,25037214.086173728,242400000.0,0.0
1909,558,180824753.6306084,241293734.380712,34221561.73832255,55524921.06845502,25037214.086173728,242400000.0,0.0
1910,558,180824753.6306084,241293734.380712,34221561.73832255,146617918.42392087,25037214.086173728,242400000.0,0.0
1911,558,180824753.6306084,241293734.380712,34221561.73832255,115143905.4937914,25037214.086173728,242400000.0,0.0
1912,558,180824753.6306084,241293734.380712,34221561.73832255,7081486.417835406,39186372.3363896,242400000.0,0.0
1913,558,180824753.6306084,241293734.380712,34221561.73832255,8970021.207183981,558268092.5301472,242400000.0,0.0
1914,558,180824753.6306084,241293734.380712,84692129.18018049,36680409.4934974,25037214.086173728,242400000.0,0.0
1915,558,180824753.6306084,241293734.380712,34221561.73832255,6545364.304362895,25037214.086173728,242400000.0,0.0
1916,558,180824753.6306084,241293734.380712,34221561.73832255,7454985.90957687,25037214.086173728,242400000.0,0.0
1917,558,180824753.6306084,241293734.380712,34221561.73832255,6268730.196261199,141311840.913351,242400000.0,0.0
1918,558,180824753.6306084,241293734.380712,34221561.73832255,0.0,41049729.87561284,242400000.0,0.0
1919,558,180824753.6306084,241293734.380712,34221561.73832255,41842904.339137256,25037214.086173728,242400000.0,0.0
1920,558,180824753.6306084,242389186.31759804,34221561.73832255,8521227.74011839,27011446.16699128,242400000.0,0.0
1921,558,180824753.6306084,241293734.380712,34221561.73832255,7705683.233799411,25037214.086173728,242400000.0,0.0
1922,558,180824753.6306084,241293734.380712,34221561.73832255,7087059.9971402185,43644866.42015886,242400000.0,0.0
1923,558,180824753.6306084,241293734.380712,34221561.73832255,6589761.009264568,69505715.52382267,242400000.0,0.0
1924,558,180824753.6306084,241293734.380712,34221561.73832255,7432965.271978687,38728894.02998884,242400000.0,0.0
1925,558,180824753.6306084,241293734.380712,34221561.73832255,49791520.1318985,25037214.086173728,242400000.0,0.0
1926,558,180824753.6306084,241293734.380712,34221561.73832255,166850.9591195708,72996668.54853597,242400000.0,0.0
1927,558,180824753.6306084,241293734.380712,34221561.73832255,105647177.24087857,25037214.086173728,242400000.0,0.0
1928,558,180824753.6306084,241293734.380712,34221561.73832255,6733560.708141157,25037214.086173728,242400000.0,0.0
1929,558,180824753.6306084,241293734.380712,34221561.73832255,86998856.62865695,25037214.086173728,242400000.0,0.0
1930,558,180824753.6306084,241293734.380712,34221561.73832255,9227206.518590389,88355692.85764319,242400000.0,0.0
1931,558,180824753.6306084,241293734.380712,34221561.73832255,10012265.297860147,96764457.24990883,242400000.0,0.0
1932,558,180824753.6306084,241293734.380712,34221561.73832255,6501832.375332191,25037214.086173728,242400000.0,0.0
1933,558,180824753.6306084,241293734.380712,34221561.73832255,9078814.06629968,232701475.59288323,242400000.0,0.0
1934,558,180824753.6306084,241293734.380712,34221561.73832255,108525587.01966414,69209815.47190914,242400000.0,0.0
1935,558,180824753.6306084,241293734.380712,34221561.73832255,46859101.076595664,248272627.1925684,242400000.0,0.0
1936,558,546697274.2773367,241293734.380712,34221561.73832255,33357819.62533159,25037214.086173728,242400000.0,0.0
1937,558,180824753.6306084,241293734.380712,34221561.73832255,5302354.962455438,156620335.8971482,242400000.0,0.0
1938,558,180824753.6306084,241293734.380712,34221561.73832255,13583308.64087763,25037214.086173728,242400000.0,0.0
1939,558,180824753.6306084,241293734.380712,34221561.73832255,8403044.996420179,85066237.0327063,242400000.0,0.0
1940,558,180824753.6306084,241293734.380712,34221561.73832255,6898727.02283846,37034239.84346296,242400000.0,0.0
1941,558,180824753.6306084,241293734.380712,34221561.73832255,95558534.65549026,25037214.086173728,242400000.0,0.0
1942,558,180824753.6306084,241293734.380712,34221561.73832255,695932.0441810582,67151383.57438204,242400000.0,0.0
1943,558,180824753.6306084,241293734.380712,34221561.73832255,9502654.716968276,49520642.2759099,242400000.0,0.0
1944,558,180824753.6306084,241293734.380712,34221561.73832255,256971.9498653328,57744511.549277976,242400000.0,0.0
1945,558,180824753.6306084,241293734.380712,34221561.73832255,6784900.700002715,25037214.086173728,242400000.0,0.0
